Flight_Date,AircraftType,REG,OUT_FLIGHT,OUT_DATE_TIME,TOWN_TO,COUNTRY,Airline_Name,Lat_to,Lon_to,TOWN_FROM,Lat_from,Lon_from
2022-06-18 14:33:00,32A,73773,SU 1368,2022-06-18 14:33:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-19 12:31:00,32A,73773,SU 1364,2022-06-19 12:31:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-19 10:42:00,32A,73759,SU 1362,2022-06-19 10:42:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-20 08:52:00,32A,73169,SU 1366,2022-06-20 08:52:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-19 14:40:00,32A,73768,SU 1368,2022-06-19 14:40:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-19 08:53:00,32A,73754,SU 1366,2022-06-19 08:53:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-20 12:33:00,32A,73759,SU 1364,2022-06-20 12:33:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-20 10:43:00,32A,73755,SU 1362,2022-06-20 10:43:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-21 08:47:00,32A,73172,SU 1366,2022-06-21 08:47:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-20 14:33:00,32A,73758,SU 1368,2022-06-20 14:33:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-21 10:38:00,32A,73778,SU 1362,2022-06-21 10:38:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-21 14:44:00,32A,73758,SU 1368,2022-06-21 14:44:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-21 12:36:00,32A,73771,SU 1364,2022-06-21 12:36:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-23 08:52:00,32A,73167,SU 1366,2022-06-23 08:52:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-22 14:29:00,32A,73778,SU 1368,2022-06-22 14:29:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-22 12:34:00,32A,73770,SU 1364,2022-06-22 12:34:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-22 10:34:00,32A,73748,SU 1362,2022-06-22 10:34:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-22 08:45:00,32A,73759,SU 1366,2022-06-22 08:45:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-23 14:40:00,32A,73766,SU 1368,2022-06-23 14:40:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-23 12:33:00,32A,73771,SU 1364,2022-06-23 12:33:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-23 10:39:00,32A,73768,SU 1362,2022-06-23 10:39:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-24 10:43:00,32A,73776,SU 1362,2022-06-24 10:43:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-24 14:36:00,32A,73757,SU 1368,2022-06-24 14:36:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-24 12:33:00,32A,73168,SU 1364,2022-06-24 12:33:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-24 08:49:00,32A,73755,SU 1366,2022-06-24 08:49:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-25 10:45:00,32A,73763,SU 1362,2022-06-25 10:45:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-25 08:51:00,32A,73168,SU 1366,2022-06-25 08:51:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-25 12:33:00,32A,73761,SU 1364,2022-06-25 12:33:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-25 14:35:00,32A,73781,SU 1368,2022-06-25 14:35:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-26 08:49:00,32A,73768,SU 1366,2022-06-26 08:49:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-26 14:35:00,32A,73170,SU 1368,2022-06-26 14:35:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-26 12:31:00,32A,73767,SU 1364,2022-06-26 12:31:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-26 10:39:00,32A,73772,SU 1362,2022-06-26 10:39:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-27 14:32:00,32A,73777,SU 1368,2022-06-27 14:32:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-27 09:24:00,32A,73766,SU 1366,2022-06-27 09:24:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-27 10:41:00,32A,73169,SU 1362,2022-06-27 10:41:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-27 12:35:00,32A,73768,SU 1364,2022-06-27 12:35:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-28 14:38:00,32A,73167,SU 1368,2022-06-28 14:38:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-28 12:30:00,32A,73754,SU 1364,2022-06-28 12:30:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-28 08:47:00,32A,73169,SU 1366,2022-06-28 08:47:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-28 10:38:00,32A,73749,SU 1362,2022-06-28 10:38:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-29 08:50:00,32A,73771,SU 1366,2022-06-29 08:50:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-29 12:35:00,32A,73778,SU 1364,2022-06-29 12:35:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-29 14:37:00,32A,73769,SU 1368,2022-06-29 14:37:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-29 10:41:00,32A,73753,SU 1362,2022-06-29 10:41:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-30 08:50:00,32A,73756,SU 1366,2022-06-30 08:50:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-30 12:40:00,32A,73778,SU 1364,2022-06-30 12:40:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-30 14:38:00,32A,73779,SU 1368,2022-06-30 14:38:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-06-30 10:36:00,32A,73767,SU 1362,2022-06-30 10:36:00,Ставрополь,Россия,Aeroflot,45.043317,41.96911,Москва,55.755864,37.617698
2022-05-10 11:08:00,32A,73753,SU 1060,2022-05-10 11:08:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-17 10:35:00,32A,73749,SU 1246,2022-05-17 10:35:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-27 11:10:00,320,73743,SU 1060,2022-05-27 11:10:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-28 11:07:00,32A,73768,SU 1060,2022-05-28 11:07:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-29 11:09:00,32A,73170,SU 1060,2022-05-29 11:09:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-30 11:09:00,32A,73771,SU 1060,2022-05-30 11:09:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-05-31 11:09:00,320,73739,SU 1060,2022-05-31 11:09:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-02 00:02:00,32A,73781,SU 1264,2022-06-02 00:02:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-01 11:52:00,32A,73753,SU 1266,2022-06-01 11:52:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-02 23:57:00,32A,73756,SU 1264,2022-06-02 23:57:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-02 11:50:00,32A,73763,SU 1266,2022-06-02 11:50:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-04 00:01:00,32A,73753,SU 1264,2022-06-04 00:01:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-03 11:56:00,32A,73761,SU 1266,2022-06-03 11:56:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-04 11:46:00,32A,73167,SU 1266,2022-06-04 11:46:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-04 23:57:00,32A,73766,SU 1264,2022-06-04 23:57:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-05 23:56:00,32A,73766,SU 1264,2022-06-05 23:56:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-05 11:51:00,32A,73781,SU 1266,2022-06-05 11:51:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-06 11:46:00,32A,73781,SU 1266,2022-06-06 11:46:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-08 00:06:00,32A,73771,SU 1264,2022-06-08 00:06:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-08 11:50:00,32A,73770,SU 1266,2022-06-08 11:50:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-09 00:02:00,32A,73774,SU 1264,2022-06-09 00:02:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-09 11:53:00,32A,73750,SU 1266,2022-06-09 11:53:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
2022-06-10 00:00:00,32A,73778,SU 1264,2022-06-10 00:00:00,Орск,Россия,Aeroflot,51.2293,58.474675,Москва,55.755864,37.617698
